"source","date","assertionType","evidenceType","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","cl","clType","clDirection","cmax","cmaxType","cmaxDirection","t12","t12Type","t12Direction"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"fluoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","phenothiazines","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","cimetidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"selective serotonin reuptake inhibitors","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","flecainide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","propafenone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"selective serotonin reuptake inhibitors","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"propafenone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","phenothiazines","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"cimetidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"quinidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"fluoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"flecainide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-09-25 10:47:09 -0400","DDI-clinical-trial","evidence-supports","In healthy male patients (n=24), carbamazepine (400 mg b.i.d.) increased mirtazapine (15 mg b.i.d.) clearance about 2-fold, resulting in a decrease in average plasma mirtazapine concentrations of 60%.    When phenytoin, carbamazepine, or another inducer of hepatic metabolism (such as rifampicin) is added to mirtazapine therapy, the mirtazapine dose may have to be increased. If treatment with such a medicinal product is discontinued, it may be necessary to reduce the mirtazapine dose.","ncit:positive","ncit:quantitative","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","400","carbamazepine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","15","BID","tablet","Unk","BID","tablet","Unk","24","Unk","UNK","UNK","2","Fold","Increase","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-09-25 10:47:09 -0400","DDI-clinical-trial","evidence-supports","Concomitant administration of diazepam (15 mg) had a minimal effect on plasma levels of mirtazapine (15 mg) in 12 healthy subjects. However, the impairment of motor skills produced by REMERON has been shown to be additive with those caused by diazepam. Accordingly, patients should be advised to avoid diazepam and other similar drugs while taking REMERON.","ncit:negative","ncit:quantitative","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","15","diazepam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","15","UNK","tablet","Unk","UNK","tablet","Unk","12","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-09-25 10:47:09 -0400","DDI-clinical-trial","evidence-supports","In an in vivo interaction study in healthy, CYP2D6 extensive metabolizer patients (n=24), mirtazapine (30 mg/day), at steady state, did not cause relevant changes in the pharmacokinetics of steady state paroxetine (40 mg/day), a CYP2D6 inhibitor.","ncit:negative","ncit:quantitative","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","30","Daily","tablet","Unk","Daily","tablet","Unk","24","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-09-25 10:47:09 -0400","DDI-clinical-trial","evidence-supports","In healthy, male, Caucasian patients (n=24), coadministration of the potent CYP3A4 inhibitor ketoconazole (200 mg b.i.d. for 6.5 days) increased the peak plasma levels and the AUC of a single 30-mg dose of mirtazapine by approximately 40% and 50%, respectively.    Caution should be exercised when coadministering mirtazapine with potent CYP3A4 inhibitors, HIV protease inhibitors, azole antifungals, erythromycin, or nefazodone.","ncit:positive","ncit:quantitative","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","30","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","200","SD","tablet","1","BID","tablet","6.5","24","50","Percent","Increase","Unk","UNK","UNK","40","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-09-25 10:47:09 -0400","DDI-clinical-trial","evidence-supports","In an in vivo, nonrandomized, interaction study, subjects (n=6) in need of treatment with an antipsychotic and antidepressant drug, showed that mirtazapine (30 mg daily) at steady state did not influence the pharmacokinetics of risperidone (up to 3 mg b.i.d.).","ncit:negative","ncit:quantitative","risperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","30","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","3","BID","tablet","Unk","Daily","tablet","Unk","6","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
